LOC_NAME,LOC_DESC,SYS_SAMPLE_CODE,SYS_LOC_CODE,SAMPLE_DATE,MATRIX_CODE,FIELD_SDG,LAB_SDG,CAS_RN,CHEMICAL_NAME,DETECT_FLAG,REPORT_RESULT_TEXT,RESULT_NUMERIC,REPORT_RESULT_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,LAB_QUALIFIERS,PPT_unit,REMARK_1,REMARK_2,LOC_TYPE,LOC_TYPE_2,dt_location_loc_name,LOC_PURPOSE
CO0101095,LINCOLN FMHC LLC,CO0101095-001T,CO0101095-001T,2020/03/19 12:25:00,W,320-59736,320-59736,355-46-4,Perfluorohexanesulfonic acid (PFHxS),N,ND,,1.9,0.47,1.9,U,ppt,Public Water System,"CHLORINATOR FOR NO 1 WELL, EP",EP,ENTRY POINT,CO0101095,PWS
CO0101095,LINCOLN FMHC LLC,CO0101095-001T,CO0101095-001T,2020/03/19 12:25:00,W,320-59736,320-59736,375-73-5,Perfluorobutanesulfonic acid (PFBS),N,ND,,1.9,0.47,1.9,U,ppt,Public Water System,"CHLORINATOR FOR NO 1 WELL, EP",EP,ENTRY POINT,CO0101095,PWS
CO0101095,LINCOLN FMHC LLC,CO0101095-001T,CO0101095-001T,2020/03/19 12:25:00,W,320-59736,320-59736,375-85-9,Perfluoroheptanoic acid (PFHpA),N,ND,,1.9,0.47,1.9,U,ppt,Public Water System,"CHLORINATOR FOR NO 1 WELL, EP",EP,ENTRY POINT,CO0101095,PWS
CO0101095,LINCOLN FMHC LLC,CO0101095-001T,CO0101095-001T,2020/03/19 12:25:00,W,320-59736,320-59736,375-95-1,Perfluorononanoic acid (PFNA),N,ND,,1.9,0.47,1.9,U,ppt,Public Water System,"CHLORINATOR FOR NO 1 WELL, EP",EP,ENTRY POINT,CO0101095,PWS
CO0101095,LINCOLN FMHC LLC,CO0101095-001T,CO0101095-001T,2020/03/19 12:25:00,W,320-59736,320-59736,376-06-7,Perfluorotetradecanoic (PFTeA),N,ND,,1.9,0.47,1.9,U,ppt,Public Water System,"CHLORINATOR FOR NO 1 WELL, EP",EP,ENTRY POINT,CO0101095,PWS
CO0101095,LINCOLN FMHC LLC,CO0101095-001T,CO0101095-001T,2020/03/19 12:25:00,W,320-59736,320-59736,72629-94-8,Perfluorotridecanoic acid (PFTriA),N,ND,,1.9,0.47,1.9,U,ppt,Public Water System,"CHLORINATOR FOR NO 1 WELL, EP",EP,ENTRY POINT,CO0101095,PWS
CO0101095,LINCOLN FMHC LLC,CO0101095-001T,CO0101095-001T,2020/03/19 12:25:00,W,320-59736,320-59736,756426-58-1,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),N,ND,,1.9,0.47,1.9,U,ppt,Public Water System,"CHLORINATOR FOR NO 1 WELL, EP",EP,ENTRY POINT,CO0101095,PWS
CO0101095,LINCOLN FMHC LLC,CO0101095-001T,CO0101095-001T,2020/03/19 12:25:00,W,320-59736,320-59736,763051-92-9,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),N,ND,,1.9,0.47,1.9,U,ppt,Public Water System,"CHLORINATOR FOR NO 1 WELL, EP",EP,ENTRY POINT,CO0101095,PWS
CO0101095,LINCOLN FMHC LLC,CO0101095-001T,CO0101095-001T,2020/03/19 12:25:00,W,320-59736,320-59736,919005-14-4,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",N,ND,,1.9,0.47,1.9,U,ppt,Public Water System,"CHLORINATOR FOR NO 1 WELL, EP",EP,ENTRY POINT,CO0101095,PWS
CO0101095,LINCOLN FMHC LLC,CO0101095-001T,CO0101095-001T,2020/03/19 12:25:00,W,320-59736,,PFAS_PFOS,"PFOS and PFOA, Total Combined",N,ND,,,,,,ppt,Public Water System,"CHLORINATOR FOR NO 1 WELL, EP",EP,ENTRY POINT,CO0101095,PWS
CO0101095,LINCOLN FMHC LLC,CO0101095-001T,CO0101095-001T,2020/03/19 12:25:00,W,320-59736,,TOTAL_PFAS,Total PFAS,N,ND,,,,,,ppt,Public Water System,"CHLORINATOR FOR NO 1 WELL, EP",EP,ENTRY POINT,CO0101095,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,13252-13-6,Hexafluoropropylene oxide dimer acid,N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,1763-23-1,Perfluorooctanesulfonic acid (PFOS),Y,0.55,0.55,1.8,0.46,1.8,J,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,2058-94-8,Perfluoroundecanoic acid (PFUnA),N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,2355-31-9,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,2991-50-6,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,307-24-4,Perfluorohexanoic acid (PFHxA),Y,0.84,0.84,1.8,0.46,1.8,J,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,307-55-1,Perfluorododecanoic acid (PFDoA),N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,335-67-1,Perfluorooctanoic acid (PFOA),N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,335-76-2,Perfluorodecanoic acid (PFDA),N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,355-46-4,Perfluorohexanesulfonic acid (PFHxS),N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,375-73-5,Perfluorobutanesulfonic acid (PFBS),Y,0.56,0.56,1.8,0.46,1.8,J,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,375-85-9,Perfluoroheptanoic acid (PFHpA),N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,375-95-1,Perfluorononanoic acid (PFNA),N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,376-06-7,Perfluorotetradecanoic (PFTeA),N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,72629-94-8,Perfluorotridecanoic acid (PFTriA),N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,756426-58-1,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,763051-92-9,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,320-60282,919005-14-4,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",N,ND,,1.8,0.46,1.8,U,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,,PFAS_PFOS,"PFOS and PFOA, Total Combined",Y,0.55,0.55,,,,,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101115,NORTHGLENN CITY OF,CO0101115-001,CO0101115-001,2020/04/16 12:20:00,W,320-60282,,TOTAL_PFAS,Total PFAS,Y,1.95,1.95,,,,,ppt,Public Water System,"NORTHGLENN WTP, EP",EP,ENTRY POINT,CO0101115,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,13252-13-6,Hexafluoropropylene oxide dimer acid,N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,1763-23-1,Perfluorooctanesulfonic acid (PFOS),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,2058-94-8,Perfluoroundecanoic acid (PFUnA),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,2355-31-9,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,2991-50-6,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,307-24-4,Perfluorohexanoic acid (PFHxA),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,307-55-1,Perfluorododecanoic acid (PFDoA),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,335-67-1,Perfluorooctanoic acid (PFOA),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,335-76-2,Perfluorodecanoic acid (PFDA),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,355-46-4,Perfluorohexanesulfonic acid (PFHxS),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,375-73-5,Perfluorobutanesulfonic acid (PFBS),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,375-85-9,Perfluoroheptanoic acid (PFHpA),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,375-95-1,Perfluorononanoic acid (PFNA),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,376-06-7,Perfluorotetradecanoic (PFTeA),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,72629-94-8,Perfluorotridecanoic acid (PFTriA),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,756426-58-1,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,763051-92-9,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,320-59736,919005-14-4,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",N,ND,,1.8,0.44,1.8,U,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,,PFAS_PFOS,"PFOS and PFOA, Total Combined",N,ND,,,,,,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101125,PRAIRIE VIEW POA,CO0101125-001,CO0101125-001,2020/03/20 07:15:00,W,320-59736,,TOTAL_PFAS,Total PFAS,N,ND,,,,,,ppt,Public Water System,"CL2 FACILITY FOR SUMMER WELL, EP",EP,ENTRY POINT,CO0101125,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,13252-13-6,Hexafluoropropylene oxide dimer acid,N,ND,,1.6,0.41,1.6,U,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,1763-23-1,Perfluorooctanesulfonic acid (PFOS),Y,2.2,2.2,1.6,0.41,1.6,,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,2058-94-8,Perfluoroundecanoic acid (PFUnA),N,ND,,1.6,0.41,1.6,U,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,2355-31-9,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),N,ND,,1.6,0.41,1.6,U,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,2991-50-6,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),N,ND,,1.6,0.41,1.6,U,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,307-24-4,Perfluorohexanoic acid (PFHxA),Y,12,12,1.6,0.41,1.6,,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,307-55-1,Perfluorododecanoic acid (PFDoA),N,ND,,1.6,0.41,1.6,U,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,335-67-1,Perfluorooctanoic acid (PFOA),Y,6.8,6.8,1.6,0.41,1.6,,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,335-76-2,Perfluorodecanoic acid (PFDA),Y,0.71,0.71,1.6,0.41,1.6,J,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,355-46-4,Perfluorohexanesulfonic acid (PFHxS),Y,3.6,3.6,1.6,0.41,1.6,,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,375-73-5,Perfluorobutanesulfonic acid (PFBS),Y,7.4,7.4,1.6,0.41,1.6,,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,375-85-9,Perfluoroheptanoic acid (PFHpA),Y,3.5,3.5,1.6,0.41,1.6,,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,375-95-1,Perfluorononanoic acid (PFNA),Y,0.91,0.91,1.6,0.41,1.6,J,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,376-06-7,Perfluorotetradecanoic (PFTeA),N,ND,,1.6,0.41,1.6,U,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,72629-94-8,Perfluorotridecanoic acid (PFTriA),N,ND,,1.6,0.41,1.6,U,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,756426-58-1,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid (9Cl-PF3ONS),N,ND,,1.6,0.41,1.6,U,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,763051-92-9,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS),N,ND,,1.6,0.41,1.6,U,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,320-60561,919005-14-4,"4,8-dioxa-3H-perfluorononanoic acid (ADONA)",N,ND,,1.6,0.41,1.6,U,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,,PFAS_PFOS,"PFOS and PFOA, Total Combined",Y,9,9,,,,,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101150,THORNTON CITY OF,CO0101150-021,CO0101150-021,2020/04/28 10:45:00,W,320-60561,,TOTAL_PFAS,Total PFAS,Y,37.12,37.12,,,,,ppt,Public Water System,"WES BROWN PLANT CLEARWELL, EP",EP,ENTRY POINT,CO0101150,PWS
CO0101157,TODD CREEK VILLAGE MD,CO0101157-003,CO0101157-003,2020/04/29 12:43:00,W,320-60561,320-60561,13252-13-6,Hexafluoropropylene oxide dimer acid,N,ND,,1.7,0.43,1.7,U,ppt,Public Water System,"MEMBRANE PLANT, EP",EP,ENTRY POINT,CO0101157,PWS
CO0101157,TODD CREEK VILLAGE MD,CO0101157-003,CO0101157-003,2020/04/29 12:43:00,W,320-60561,320-60561,1763-23-1,Perfluorooctanesulfonic acid (PFOS),Y,5.3,5.3,1.7,0.43,1.7,,ppt,Public Water System,"MEMBRANE PLANT, EP",EP,ENTRY POINT,CO0101157,PWS
CO0101157,TODD CREEK VILLAGE MD,CO0101157-003,CO0101157-003,2020/04/29 12:43:00,W,320-60561,320-60561,2058-94-8,Perfluoroundecanoic acid (PFUnA),N,ND,,1.7,0.43,1.7,U,ppt,Public Water System,"MEMBRANE PLANT, EP",EP,ENTRY POINT,CO0101157,PWS
CO0101157,TODD CREEK VILLAGE MD,CO0101157-003,CO0101157-003,2020/04/29 12:43:00,W,320-60561,320-60561,2355-31-9,N-methyl perfluorooctanesulfonamidoacetic acid (MeFOSAA),N,ND,,1.7,0.43,1.7,U,ppt,Public Water System,"MEMBRANE PLANT, EP",EP,ENTRY POINT,CO0101157,PWS
CO0101157,TODD CREEK VILLAGE MD,CO0101157-003,CO0101157-003,2020/04/29 12:43:00,W,320-60561,320-60561,2991-50-6,N-ethyl perfluorooctanesulfonamidoacetic acid (EtFOSAA),N,ND,,1.7,0.43,1.7,U,ppt,Public Water System,"MEMBRANE PLANT, EP",EP,ENTRY POINT,CO0101157,PWS
CO0101157,TODD CREEK VILLAGE MD,CO0101157-003,CO0101157-003,2020/04/29 12:43:00,W,320-60561,320-60561,307-24-4,Perfluorohexanoic acid (PFHxA),Y,6.5,6.5,1.7,0.43,1.7,,ppt,Public Water System,"MEMBRANE PLANT, EP",EP,ENTRY POINT,CO0101157,PWS
CO0101157,TODD CREEK VILLAGE MD,CO0101157-003,CO0101157-003,2020/04/29 12:43:00,W,320-60561,320-60561,307-55-1,Perfluorododecanoic acid (PFDoA),N,ND,,1.7,0.43,1.7,U,ppt,Public Water System,"MEMBRANE PLANT, EP",EP,ENTRY POINT,CO0101157,PWS
CO0101157,TODD CREEK VILLAGE MD,CO0101157-003,CO0101157-003,2020/04/29 12:43:00,W,320-60561,320-60561,335-67-1,Perfluorooctanoic acid (PFOA),Y,4.2,4.2,1.7,0.43,1.7,,ppt,Public Water System,"MEMBRANE PLANT, EP",EP,ENTRY POINT,CO0101157,PWS
CO0101157,TODD CREEK VILLAGE MD,CO0101157-003,CO0101157-003,2020/04/29 12:43:00,W,320-60561,320-60561,335-76-2,Perfluorodecanoic acid (PFDA),N,ND,,1.7,0.43,1.7,U,ppt,Public Water System,"MEMBRANE PLANT, EP",EP,ENTRY POINT,CO0101157,PWS
CO0101157,TODD CREEK VILLAGE MD,CO0101157-003,CO0101157-003,2020/04/29 12:43:00,W,320-60561,320-60561,355-46-4,Perfluorohexanesulfonic acid (PFHxS),Y,4.9,4.9,1.7,0.43,1.7,,ppt,Public Water System,"MEMBRANE PLANT, EP",EP,ENTRY POINT,CO0101157,PWS
CO0101157,TODD CREEK VILLAGE MD,CO0101157-003,CO0101157-003,2020/04/29 12:43:00,W,320-60561,320-60561,375-73-5,Perfluorobutanesulfonic acid (PFBS),Y,3.5,3.5,1.7,0.43,1.7,,ppt,Public Water System,"MEMBRANE PLANT, EP",EP,ENTRY POINT,CO0101157,PWS
CO0101157,TODD CREEK VILLAGE MD,CO0101157-003,CO0101157-003,2020/04/29 12:43:00,W,320-60561,320-60561,375-85-9,Perfluoroheptanoic acid (PFHpA),Y,1.8,1.8,1.7,0.43,1.7,,ppt,Public Water System,"MEMBRANE PLANT, EP",EP,ENTRY POINT,CO0101157,PWS
CO0101157,TODD CREEK VILLAGE MD,CO0101157-003,CO0101157-003,2020/04/29 12:43:00,W,320-60561,320-60561,375-95-1,Perfluorononanoic acid (PFNA),Y,0.71,0.71,1.7,0.43,1.7,J,ppt,Public Water System,"MEMBRANE PLANT, EP",EP,ENTRY POINT,CO0101157,PWS
